# Command,Expeditor FF_PMC_DO_Analytics.csv --outputDir FF_PMC_DO_Analytics_Expeditor -overwrite -nocollect -np 4 -ntpp 1 --hashed -killflagfile C:/Users/began/AppData/Local/Temp/semuKillFiled12472
# Started,2018-10-13 09:05:25
# Output folder,C:\Users\began\Documents\Product_80\New_Tutorial\FF_PMC_DO\FF_PMC_DO_Analytics\FF_PMC_DO_Analytics_Expeditor

# Assembly File,..\14nmFinFET.zam


Run,2.1.15:thickness,2.1.9:lithography.dimensionalBias.xBias,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,CD_MAND_DEV,CD_MAND_FIN,SH_MAND_FIN,THK_PADOX_DEP,THK_PADNIT_DEP,Trench_CD,FinCD_Top,FinCD_Top_xStart,FinCD_Top_yStart,FinCD_Top_zStart,FinCD_Top_xEnd,FinCD_Top_yEnd,FinCD_Top_zEnd,FinCD_Mid,FinCD_Mid_xStart,FinCD_Mid_yStart,FinCD_Mid_zStart,FinCD_Mid_xEnd,FinCD_Mid_yEnd,FinCD_Mid_zEnd,FinCD_Bot,FinCD_Bot_xStart,FinCD_Bot_yStart,FinCD_Bot_zStart,FinCD_Bot_xEnd,FinCD_Bot_yEnd,FinCD_Bot_zEnd,GapCD_top,sidewall_angle,Duration
Run-45,37.5,4.0,3.0,39.04,34.1255952582,43.25,3.0,30.0,34.8334529792,13.512,461.293,171.5,9.8000000000000000e+01,474.805,171.5,9.8000000000000000e+01,18.25,458.813,171.5,5.0000000000000000e+01,477.063,171.5,5.0000000000000000e+01,23.508,456.18,171.5,0.0000000000000000e+00,479.688,171.5,0.0000000000000000e+00,40.8449498152,4.68304700259,0:08:03 (H:M:S)
Run-46,37.5,4.0,4.0,39.04,34.1255952582,43.25,3.0,30.0,34.7628458498,13.5355,461.32,171.5,9.8000000000000000e+01,474.8555,171.5,9.8000000000000000e+01,20.016,457.945,171.5,5.0000000000000000e+01,477.961,171.5,5.0000000000000000e+01,26.985,454.453,171.5,0.0000000000000000e+00,481.438,171.5,0.0000000000000000e+00,40.7761953933,5.10677166044,0:08:12 (H:M:S)
Run-47,37.5,4.0,5.0,39.04,34.1255952582,43.25,3.0,30.0,34.672823219,13.563,461.359,171.5,9.8000000000000000e+01,474.922,171.5,9.8000000000000000e+01,21.781,457.063,171.5,5.0000000000000000e+01,478.844,171.5,5.0000000000000000e+01,30.484,452.711,171.5,0.0000000000000000e+00,483.195,171.5,0.0000000000000000e+00,40.7100066903,6.00737124717,0:08:27 (H:M:S)
Run-48,37.5,4.0,6.0,39.04,34.1255952582,43.25,3.0,30.0,34.5033251115,13.6825,461.289,171.5,9.8000000000000000e+01,474.9715,171.5,9.8000000000000000e+01,23.523,456.18,171.5,5.0000000000000000e+01,479.703,171.5,5.0000000000000000e+01,33.977,450.961,171.5,0.0000000000000000e+00,484.938,171.5,0.0000000000000000e+00,40.6703979755,NOVAL,0:08:23 (H:M:S)
Run-49,37.5,4.0,7.0,39.04,34.1255952582,43.25,3.0,30.0,32.9921875,13.789,461.234,171.5,9.8000000000000000e+01,475.023,171.5,9.8000000000000000e+01,25.25,455.313,171.5,5.0000000000000000e+01,480.563,171.5,5.0000000000000000e+01,37.507,449.188,171.5,0.0000000000000000e+00,486.695,171.5,0.0000000000000000e+00,40.5310696429,NOVAL,0:08:02 (H:M:S)
Run-50,40.0,-4.0,3.0,55.04,50.1255952582,43.25,3.0,30.0,50.8334529792,14.938,451.867,171.5,9.8000000000000000e+01,466.805,171.5,9.8000000000000000e+01,20.055,449.008,171.5,5.0000000000000000e+01,469.063,171.5,5.0000000000000000e+01,25.305,446.383,171.5,0.0000000000000000e+00,471.688,171.5,0.0000000000000000e+00,20.99356382,5.03224171134,0:07:50 (H:M:S)
Run-51,40.0,-4.0,4.0,55.04,50.1255952582,43.25,3.0,30.0,50.762611276,15.039,451.82,171.5,9.8000000000000000e+01,466.859,171.5,9.8000000000000000e+01,21.852,448.109,171.5,5.0000000000000000e+01,469.961,171.5,5.0000000000000000e+01,28.812,444.633,171.5,0.0000000000000000e+00,473.445,171.5,0.0000000000000000e+00,20.9913860611,5.25255199408,0:08:19 (H:M:S)
Run-52,40.0,-4.0,5.0,55.04,50.1255952582,43.25,3.0,30.0,50.6763157895,15.137,451.773,171.5,9.8000000000000000e+01,466.91,171.5,9.8000000000000000e+01,23.586,447.227,171.5,5.0000000000000000e+01,470.813,171.5,5.0000000000000000e+01,32.281,442.883,171.5,0.0000000000000000e+00,475.164,171.5,0.0000000000000000e+00,20.9749157521,6.11796768892,0:08:51 (H:M:S)
Run-53,40.0,-4.0,6.0,55.04,50.1255952582,43.25,3.0,30.0,50.5043058136,15.1768888889,451.734,171.5,9.8000000000000000e+01,466.910888889,171.5,9.8000000000000000e+01,25.343,446.352,171.5,5.0000000000000000e+01,471.695,171.5,5.0000000000000000e+01,35.829,441.109,171.5,0.0000000000000000e+00,476.938,171.5,0.0000000000000000e+00,20.9401477597,6.99907574878,0:08:45 (H:M:S)
Run-54,40.0,-4.0,7.0,55.04,50.1255952582,43.25,3.0,30.0,48.992192583,15.335,451.688,171.5,9.8000000000000000e+01,467.023,171.5,9.8000000000000000e+01,27.063,445.492,171.5,5.0000000000000000e+01,472.555,171.5,5.0000000000000000e+01,39.329,439.359,171.5,0.0000000000000000e+00,478.688,171.5,0.0000000000000000e+00,20.8878004638,7.91224872906,0:08:33 (H:M:S)
Run-55,40.0,-2.0,3.0,51.04,46.1255952582,43.25,3.0,30.0,46.8334529792,14.938,453.867,171.5,9.8000000000000000e+01,468.805,171.5,9.8000000000000000e+01,20.055,451.008,171.5,5.0000000000000000e+01,471.063,171.5,5.0000000000000000e+01,25.305,448.383,171.5,0.0000000000000000e+00,473.688,171.5,0.0000000000000000e+00,24.9947950553,4.68337854972,0:07:45 (H:M:S)
Run-56,40.0,-2.0,4.0,51.04,46.1255952582,43.25,3.0,30.0,46.762611276,15.039,453.82,171.5,9.8000000000000000e+01,468.859,171.5,9.8000000000000000e+01,21.852,450.109,171.5,5.0000000000000000e+01,471.961,171.5,5.0000000000000000e+01,28.812,446.633,171.5,0.0000000000000000e+00,475.445,171.5,0.0000000000000000e+00,24.9906029757,5.10499898364,0:08:12 (H:M:S)
Run-57,40.0,-2.0,5.0,51.04,46.1255952582,43.25,3.0,30.0,46.6763157895,15.137,453.773,171.5,9.8000000000000000e+01,468.91,171.5,9.8000000000000000e+01,23.586,449.227,171.5,5.0000000000000000e+01,472.813,171.5,5.0000000000000000e+01,32.281,444.883,171.5,0.0000000000000000e+00,477.164,171.5,0.0000000000000000e+00,24.9750555864,5.97526633522,0:08:43 (H:M:S)
Run-58,40.0,-2.0,6.0,51.04,46.1255952582,43.25,3.0,30.0,46.502831004,15.1715,453.742,171.5,9.8000000000000000e+01,468.9135,171.5,9.8000000000000000e+01,25.343,448.352,171.5,5.0000000000000000e+01,473.695,171.5,5.0000000000000000e+01,35.829,443.109,171.5,0.0000000000000000e+00,478.938,171.5,0.0000000000000000e+00,24.9392766314,7.00112139442,0:08:36 (H:M:S)
Run-59,40.0,-2.0,7.0,51.04,46.1255952582,43.25,3.0,30.0,44.992192583,15.335,453.688,171.5,9.8000000000000000e+01,469.023,171.5,9.8000000000000000e+01,27.063,447.492,171.5,5.0000000000000000e+01,474.555,171.5,5.0000000000000000e+01,39.329,441.359,171.5,0.0000000000000000e+00,480.688,171.5,0.0000000000000000e+00,24.8865630092,7.47751079732,0:08:28 (H:M:S)
Run-60,40.0,0.0,3.0,47.04,42.1255952582,43.25,3.0,30.0,42.8334529792,14.938,455.867,171.5,9.8000000000000000e+01,470.805,171.5,9.8000000000000000e+01,20.055,453.008,171.5,5.0000000000000000e+01,473.063,171.5,5.0000000000000000e+01,25.297,450.383,171.5,0.0000000000000000e+00,475.68,171.5,0.0000000000000000e+00,28.99356382,4.68337854972,0:07:55 (H:M:S)
Run-61,40.0,0.0,4.0,47.04,42.1255952582,43.25,3.0,30.0,42.762611276,15.039,455.82,171.5,9.8000000000000000e+01,470.859,171.5,9.8000000000000000e+01,21.852,452.109,171.5,5.0000000000000000e+01,473.961,171.5,5.0000000000000000e+01,28.812,448.633,171.5,0.0000000000000000e+00,477.445,171.5,0.0000000000000000e+00,28.9913860611,5.1053534208,0:08:26 (H:M:S)
Run-62,40.0,0.0,5.0,47.04,42.1255952582,43.25,3.0,30.0,42.6752143993,15.141,455.773,171.5,9.8000000000000000e+01,470.914,171.5,9.8000000000000000e+01,23.586,451.227,171.5,5.0000000000000000e+01,474.813,171.5,5.0000000000000000e+01,32.281,446.883,171.5,0.0000000000000000e+00,479.164,171.5,0.0000000000000000e+00,28.9750555864,5.97567058978,0:08:58 (H:M:S)
Run-63,40.0,0.0,6.0,47.04,42.1255952582,43.25,3.0,30.0,42.5043058136,15.1714285714,455.742,171.5,9.8000000000000000e+01,470.913428571,171.5,9.8000000000000000e+01,25.343,450.352,171.5,5.0000000000000000e+01,475.695,171.5,5.0000000000000000e+01,35.829,445.109,171.5,0.0000000000000000e+00,480.938,171.5,0.0000000000000000e+00,28.9422762448,7.00112139442,0:08:38 (H:M:S)
Run-64,40.0,0.0,7.0,47.04,42.1255952582,43.25,3.0,30.0,40.992192583,15.335,455.688,171.5,9.8000000000000000e+01,471.023,171.5,9.8000000000000000e+01,27.063,449.492,171.5,5.0000000000000000e+01,476.555,171.5,5.0000000000000000e+01,39.329,443.359,171.5,0.0000000000000000e+00,482.688,171.5,0.0000000000000000e+00,28.8888321396,7.91224872906,0:08:44 (H:M:S)
Run-65,40.0,2.0,3.0,43.04,38.1255952582,43.25,3.0,30.0,38.8334529792,14.93,457.875,171.5,9.8000000000000000e+01,472.805,171.5,9.8000000000000000e+01,20.055,455.008,171.5,5.0000000000000000e+01,475.063,171.5,5.0000000000000000e+01,25.305,452.383,171.5,0.0000000000000000e+00,477.688,171.5,0.0000000000000000e+00,32.9947950553,4.6837101437,0:08:04 (H:M:S)
Run-66,40.0,2.0,4.0,43.04,38.1255952582,43.25,3.0,30.0,38.762611276,15.031,457.828,171.5,9.8000000000000000e+01,472.859,171.5,9.8000000000000000e+01,21.852,454.109,171.5,5.0000000000000000e+01,475.961,171.5,5.0000000000000000e+01,28.812,450.633,171.5,0.0000000000000000e+00,479.445,171.5,0.0000000000000000e+00,32.9906029757,5.10464459555,0:08:25 (H:M:S)
Run-67,40.0,2.0,5.0,43.04,38.1255952582,43.25,3.0,30.0,38.6752143993,15.131,457.781,171.5,9.8000000000000000e+01,472.912,171.5,9.8000000000000000e+01,23.586,453.227,171.5,5.0000000000000000e+01,476.813,171.5,5.0000000000000000e+01,32.281,448.883,171.5,0.0000000000000000e+00,481.164,171.5,0.0000000000000000e+00,32.9750555864,5.97486213515,0:08:58 (H:M:S)
Run-68,40.0,2.0,6.0,43.04,38.1255952582,43.25,3.0,30.0,38.502831004,15.158,457.75,171.5,9.8000000000000000e+01,472.908,171.5,9.8000000000000000e+01,25.343,452.352,171.5,5.0000000000000000e+01,477.695,171.5,5.0000000000000000e+01,35.829,447.109,171.5,0.0000000000000000e+00,482.938,171.5,0.0000000000000000e+00,32.9412026726,7.00112139442,0:08:39 (H:M:S)
Run-69,40.0,2.0,7.0,43.04,38.1255952582,43.25,3.0,30.0,36.992192583,15.328,457.695,171.5,9.8000000000000000e+01,473.023,171.5,9.8000000000000000e+01,27.063,451.492,171.5,5.0000000000000000e+01,478.555,171.5,5.0000000000000000e+01,39.329,445.359,171.5,0.0000000000000000e+00,484.688,171.5,0.0000000000000000e+00,32.8887602793,NOVAL,0:08:44 (H:M:S)
Run-70,40.0,4.0,3.0,39.04,34.1255952582,43.25,3.0,30.0,34.8334529792,14.938,459.867,171.5,9.8000000000000000e+01,474.805,171.5,9.8000000000000000e+01,20.055,457.008,171.5,5.0000000000000000e+01,477.063,171.5,5.0000000000000000e+01,25.305,454.383,171.5,0.0000000000000000e+00,479.688,171.5,0.0000000000000000e+00,36.99356382,4.68337854972,0:07:54 (H:M:S)
Run-71,40.0,4.0,4.0,39.04,34.1255952582,43.25,3.0,30.0,34.762611276,15.039,459.82,171.5,9.8000000000000000e+01,474.859,171.5,9.8000000000000000e+01,21.852,456.109,171.5,5.0000000000000000e+01,477.961,171.5,5.0000000000000000e+01,28.812,452.633,171.5,0.0000000000000000e+00,481.445,171.5,0.0000000000000000e+00,36.9913860611,5.10499898364,0:08:20 (H:M:S)
Run-72,40.0,4.0,5.0,39.04,34.1255952582,43.25,3.0,30.0,34.6763157895,15.137,459.773,171.5,9.8000000000000000e+01,474.91,171.5,9.8000000000000000e+01,23.586,455.227,171.5,5.0000000000000000e+01,478.813,171.5,5.0000000000000000e+01,32.281,450.883,171.5,0.0000000000000000e+00,483.164,171.5,0.0000000000000000e+00,36.9750555864,5.97567058978,0:08:56 (H:M:S)
Run-73,40.0,4.0,6.0,39.04,34.1255952582,43.25,3.0,30.0,34.5043058136,15.1697777778,459.742,171.5,9.8000000000000000e+01,474.911777778,171.5,9.8000000000000000e+01,25.343,454.352,171.5,5.0000000000000000e+01,479.695,171.5,5.0000000000000000e+01,35.829,449.109,171.5,0.0000000000000000e+00,484.938,171.5,0.0000000000000000e+00,36.9422762448,NOVAL,0:08:32 (H:M:S)
Run-74,40.0,4.0,7.0,39.04,34.1255952582,43.25,3.0,30.0,32.992192583,15.335,459.688,171.5,9.8000000000000000e+01,475.023,171.5,9.8000000000000000e+01,27.063,453.492,171.5,5.0000000000000000e+01,480.555,171.5,5.0000000000000000e+01,39.329,447.359,171.5,0.0000000000000000e+00,486.688,171.5,0.0000000000000000e+00,36.8888321396,NOVAL,0:08:30 (H:M:S)
Run-75,42.5,-4.0,3.0,55.04,50.1255952582,43.25,3.0,30.0,50.8334529792,16.719,450.086,171.5,9.8000000000000000e+01,466.805,171.5,9.8000000000000000e+01,21.297,447.766,171.5,5.0000000000000000e+01,469.063,171.5,5.0000000000000000e+01,26.547,445.133,171.5,0.0000000000000000e+00,471.68,171.5,0.0000000000000000e+00,18.7527170509,5.03181123792,0:09:02 (H:M:S)
Run-76,42.5,-4.0,4.0,55.04,50.1255952582,43.25,3.0,30.0,50.7608695652,16.804,450.055,171.5,9.8000000000000000e+01,466.859,171.5,9.8000000000000000e+01,23.063,446.898,171.5,5.0000000000000000e+01,469.961,171.5,5.0000000000000000e+01,30.047,443.398,171.5,0.0000000000000000e+00,473.445,171.5,0.0000000000000000e+00,18.5329307658,5.25171848582,0:09:02 (H:M:S)
Run-77,42.5,-4.0,5.0,55.04,50.1255952582,43.25,3.0,30.0,50.6785243742,16.879,450.023,171.5,9.8000000000000000e+01,466.902,171.5,9.8000000000000000e+01,24.797,446.016,171.5,5.0000000000000000e+01,470.813,171.5,5.0000000000000000e+01,33.516,441.648,171.5,0.0000000000000000e+00,475.164,171.5,0.0000000000000000e+00,18.34183689,6.15610413458,0:09:18 (H:M:S)
Run-78,42.5,-4.0,6.0,55.04,50.1255952582,43.25,3.0,30.0,50.5043061782,16.914,450.031,171.5,9.8000000000000000e+01,466.945,171.5,9.8000000000000000e+01,26.554,445.141,171.5,5.0000000000000000e+01,471.695,171.5,5.0000000000000000e+01,37.024,439.914,171.5,0.0000000000000000e+00,476.938,171.5,0.0000000000000000e+00,18.3280383359,7.00163299175,0:09:16 (H:M:S)
Run-79,42.5,-4.0,7.0,55.04,50.1255952582,43.25,3.0,30.0,48.9934938191,16.993,450.023,171.5,9.8000000000000000e+01,467.016,171.5,9.8000000000000000e+01,28.281,444.266,171.5,5.0000000000000000e+01,472.547,171.5,5.0000000000000000e+01,40.532,438.148,171.5,0.0000000000000000e+00,478.68,171.5,0.0000000000000000e+00,18.2988190283,7.47859392324,0:09:24 (H:M:S)
Run-80,42.5,-2.0,3.0,51.04,46.1255952582,43.25,3.0,30.0,46.8334529792,16.711,452.094,171.5,9.8000000000000000e+01,468.805,171.5,9.8000000000000000e+01,21.297,449.766,171.5,5.0000000000000000e+01,471.063,171.5,5.0000000000000000e+01,26.547,447.133,171.5,0.0000000000000000e+00,473.68,171.5,0.0000000000000000e+00,22.750983685,4.23639479906,0:08:59 (H:M:S)
Run-81,42.5,-2.0,4.0,51.04,46.1255952582,43.25,3.0,30.0,46.7608695652,16.804,452.055,171.5,9.8000000000000000e+01,468.859,171.5,9.8000000000000000e+01,23.063,448.898,171.5,5.0000000000000000e+01,471.961,171.5,5.0000000000000000e+01,30.054,445.391,171.5,0.0000000000000000e+00,475.445,171.5,0.0000000000000000e+00,22.5329307658,5.10464459555,0:08:52 (H:M:S)
Run-82,42.5,-2.0,5.0,51.04,46.1255952582,43.25,3.0,30.0,46.6763157895,16.8735,452.023,171.5,9.8000000000000000e+01,468.8965,171.5,9.8000000000000000e+01,24.797,448.016,171.5,5.0000000000000000e+01,472.813,171.5,5.0000000000000000e+01,33.516,443.648,171.5,0.0000000000000000e+00,477.164,171.5,0.0000000000000000e+00,22.34183689,5.97607489885,0:09:18 (H:M:S)
Run-83,42.5,-2.0,6.0,51.04,46.1255952582,43.25,3.0,30.0,46.5043058136,16.8804545455,452.031,171.5,9.8000000000000000e+01,468.911454545,171.5,9.8000000000000000e+01,26.554,447.141,171.5,5.0000000000000000e+01,473.695,171.5,5.0000000000000000e+01,37.024,441.914,171.5,0.0000000000000000e+00,478.938,171.5,0.0000000000000000e+00,22.3280383359,6.99856452321,0:09:05 (H:M:S)
Run-84,42.5,-2.0,7.0,51.04,46.1255952582,43.25,3.0,30.0,44.9934938191,16.993,452.023,171.5,9.8000000000000000e+01,469.016,171.5,9.8000000000000000e+01,28.281,446.266,171.5,5.0000000000000000e+01,474.547,171.5,5.0000000000000000e+01,40.532,440.148,171.5,0.0000000000000000e+00,480.68,171.5,0.0000000000000000e+00,22.2988190283,7.91224872906,0:08:58 (H:M:S)
Run-85,42.5,0.0,3.0,47.04,42.1255952582,43.25,3.0,30.0,42.8334529792,16.715,454.09,171.5,9.8000000000000000e+01,470.805,171.5,9.8000000000000000e+01,21.297,451.766,171.5,5.0000000000000000e+01,473.063,171.5,5.0000000000000000e+01,26.547,449.133,171.5,0.0000000000000000e+00,475.68,171.5,0.0000000000000000e+00,26.750983685,4.6837101437,0:09:13 (H:M:S)
Run-86,42.5,0.0,4.0,47.04,42.1255952582,43.25,3.0,30.0,42.7608695652,16.804,454.055,171.5,9.8000000000000000e+01,470.859,171.5,9.8000000000000000e+01,23.063,450.898,171.5,5.0000000000000000e+01,473.961,171.5,5.0000000000000000e+01,30.054,447.391,171.5,0.0000000000000000e+00,477.445,171.5,0.0000000000000000e+00,26.5329307658,5.1053534208,0:09:01 (H:M:S)
Run-87,42.5,0.0,5.0,47.04,42.1255952582,43.25,3.0,30.0,42.6763157895,16.883,454.023,171.5,9.8000000000000000e+01,470.906,171.5,9.8000000000000000e+01,24.797,450.016,171.5,5.0000000000000000e+01,474.813,171.5,5.0000000000000000e+01,33.516,445.648,171.5,0.0000000000000000e+00,479.164,171.5,0.0000000000000000e+00,26.34183689,5.97607489885,0:09:43 (H:M:S)
Run-88,42.5,0.0,6.0,47.04,42.1255952582,43.25,3.0,30.0,42.5043058136,16.8408888889,454.07,171.5,9.8000000000000000e+01,470.910888889,171.5,9.8000000000000000e+01,26.57,449.125,171.5,5.0000000000000000e+01,475.695,171.5,5.0000000000000000e+01,37.04,443.898,171.5,0.0000000000000000e+00,480.938,171.5,0.0000000000000000e+00,26.3286258508,7.00060987147,0:09:10 (H:M:S)
Run-89,42.5,0.0,7.0,47.04,42.1255952582,43.25,3.0,30.0,40.9934938191,16.993,454.023,171.5,9.8000000000000000e+01,471.016,171.5,9.8000000000000000e+01,28.281,448.266,171.5,5.0000000000000000e+01,476.547,171.5,5.0000000000000000e+01,40.532,442.148,171.5,0.0000000000000000e+00,482.68,171.5,0.0000000000000000e+00,26.2988190283,7.91224872906,0:09:17 (H:M:S)
Run-90,42.5,2.0,3.0,43.04,38.1255952582,43.25,3.0,30.0,38.8334529792,16.719,456.086,171.5,9.8000000000000000e+01,472.805,171.5,9.8000000000000000e+01,21.297,453.766,171.5,5.0000000000000000e+01,475.063,171.5,5.0000000000000000e+01,26.547,451.133,171.5,0.0000000000000000e+00,477.68,171.5,0.0000000000000000e+00,30.7502585586,4.23670015751,0:09:11 (H:M:S)
Run-91,42.5,2.0,4.0,43.04,38.1255952582,43.25,3.0,30.0,38.7608695652,16.804,456.055,171.5,9.8000000000000000e+01,472.859,171.5,9.8000000000000000e+01,23.063,452.898,171.5,5.0000000000000000e+01,475.961,171.5,5.0000000000000000e+01,30.047,449.398,171.5,0.0000000000000000e+00,479.445,171.5,0.0000000000000000e+00,30.5329307658,5.10499898364,0:09:05 (H:M:S)
Run-92,42.5,2.0,5.0,43.04,38.1255952582,43.25,3.0,30.0,38.6763157895,16.879,456.023,171.5,9.8000000000000000e+01,472.902,171.5,9.8000000000000000e+01,24.797,452.016,171.5,5.0000000000000000e+01,476.813,171.5,5.0000000000000000e+01,33.516,447.648,171.5,0.0000000000000000e+00,481.164,171.5,0.0000000000000000e+00,30.34183689,5.97526633522,0:09:27 (H:M:S)
Run-93,42.5,2.0,6.0,43.04,38.1255952582,43.25,3.0,30.0,38.5043061782,16.914,456.031,171.5,9.8000000000000000e+01,472.945,171.5,9.8000000000000000e+01,26.554,451.141,171.5,5.0000000000000000e+01,477.695,171.5,5.0000000000000000e+01,37.024,445.914,171.5,0.0000000000000000e+00,482.938,171.5,0.0000000000000000e+00,30.3280383359,7.00265640964,0:09:16 (H:M:S)
Run-94,42.5,2.0,7.0,43.04,38.1255952582,43.25,3.0,30.0,36.9934938191,16.993,456.023,171.5,9.8000000000000000e+01,473.016,171.5,9.8000000000000000e+01,28.281,450.266,171.5,5.0000000000000000e+01,478.547,171.5,5.0000000000000000e+01,40.532,444.148,171.5,0.0000000000000000e+00,484.68,171.5,0.0000000000000000e+00,30.2986743174,NOVAL,0:09:20 (H:M:S)
Run-95,42.5,4.0,3.0,39.04,34.1255952582,43.25,3.0,30.0,34.8334529792,16.719,458.086,171.5,9.8000000000000000e+01,474.805,171.5,9.8000000000000000e+01,21.297,455.766,171.5,5.0000000000000000e+01,477.063,171.5,5.0000000000000000e+01,26.547,453.133,171.5,0.0000000000000000e+00,479.68,171.5,0.0000000000000000e+00,34.7527170509,4.68304700259,0:08:56 (H:M:S)
Run-96,42.5,4.0,4.0,39.04,34.1255952582,43.25,3.0,30.0,34.7608695652,16.804,458.055,171.5,9.8000000000000000e+01,474.859,171.5,9.8000000000000000e+01,23.063,454.898,171.5,5.0000000000000000e+01,477.961,171.5,5.0000000000000000e+01,30.054,451.391,171.5,0.0000000000000000e+00,481.445,171.5,0.0000000000000000e+00,34.5329307658,5.10499898364,0:08:55 (H:M:S)
Run-97,42.5,4.0,5.0,39.04,34.1255952582,43.25,3.0,30.0,34.6752143993,16.879,458.023,171.5,9.8000000000000000e+01,474.902,171.5,9.8000000000000000e+01,24.797,454.016,171.5,5.0000000000000000e+01,478.813,171.5,5.0000000000000000e+01,33.516,449.648,171.5,0.0000000000000000e+00,483.164,171.5,0.0000000000000000e+00,34.34183689,5.97526633522,0:09:11 (H:M:S)
Run-98,42.5,4.0,6.0,39.04,34.1255952582,43.25,3.0,30.0,34.5043061782,16.914,458.031,171.5,9.8000000000000000e+01,474.945,171.5,9.8000000000000000e+01,26.554,453.141,171.5,5.0000000000000000e+01,479.695,171.5,5.0000000000000000e+01,37.024,447.914,171.5,0.0000000000000000e+00,484.938,171.5,0.0000000000000000e+00,34.3280383359,NOVAL,0:09:06 (H:M:S)
Run-99,42.5,4.0,7.0,39.04,34.1255952582,43.25,3.0,30.0,32.9934938191,16.993,458.023,171.5,9.8000000000000000e+01,475.016,171.5,9.8000000000000000e+01,28.281,452.266,171.5,5.0000000000000000e+01,480.547,171.5,5.0000000000000000e+01,40.532,446.148,171.5,0.0000000000000000e+00,486.68,171.5,0.0000000000000000e+00,34.2986743174,NOVAL,0:09:02 (H:M:S)
Run-100,45.0,-4.0,3.0,55.04,50.1255952582,43.25,3.0,30.0,50.8334529792,18.258,448.547,171.5,9.8000000000000000e+01,466.805,171.5,9.8000000000000000e+01,23.219,445.844,171.5,5.0000000000000000e+01,469.063,171.5,5.0000000000000000e+01,28.477,443.211,171.5,0.0000000000000000e+00,471.688,171.5,0.0000000000000000e+00,14.9145373619,5.03310287862,0:09:21 (H:M:S)
Run-101,45.0,-4.0,4.0,55.04,50.1255952582,43.25,3.0,30.0,50.7608695652,18.357,448.508,171.5,9.8000000000000000e+01,466.865,171.5,9.8000000000000000e+01,24.992,444.969,171.5,5.0000000000000000e+01,469.961,171.5,5.0000000000000000e+01,31.968,441.477,171.5,0.0000000000000000e+00,473.445,171.5,0.0000000000000000e+00,14.8846027349,5.25421980233,0:09:24 (H:M:S)
Run-102,45.0,-4.0,5.0,55.04,50.1255952582,43.25,3.0,30.0,50.6767411301,18.461,448.453,171.5,9.8000000000000000e+01,466.914,171.5,9.8000000000000000e+01,26.735,444.078,171.5,5.0000000000000000e+01,470.813,171.5,5.0000000000000000e+01,35.437,439.727,171.5,0.0000000000000000e+00,475.164,171.5,0.0000000000000000e+00,14.7931414607,6.15657213654,0:09:31 (H:M:S)
Run-103,45.0,-4.0,6.0,55.04,50.1255952582,43.25,3.0,30.0,49.7512000216,18.51275,448.414,171.5,9.8000000000000000e+01,466.92675,171.5,9.8000000000000000e+01,28.493,443.195,171.5,5.0000000000000000e+01,471.688,171.5,5.0000000000000000e+01,38.961,437.969,171.5,0.0000000000000000e+00,476.93,171.5,0.0000000000000000e+00,14.7679362495,6.99958704867,0:09:30 (H:M:S)
Run-104,45.0,-4.0,7.0,55.04,50.1255952582,43.25,3.0,30.0,48.9934938191,18.649,448.367,171.5,9.8000000000000000e+01,467.016,171.5,9.8000000000000000e+01,30.227,442.32,171.5,5.0000000000000000e+01,472.547,171.5,5.0000000000000000e+01,42.477,436.203,171.5,0.0000000000000000e+00,478.68,171.5,0.0000000000000000e+00,14.6685705198,7.91281424441,0:09:37 (H:M:S)
Run-105,45.0,-2.0,3.0,51.04,46.1255952582,43.25,3.0,30.0,46.8334529792,18.258,450.547,171.5,9.8000000000000000e+01,468.805,171.5,9.8000000000000000e+01,23.219,447.844,171.5,5.0000000000000000e+01,471.063,171.5,5.0000000000000000e+01,28.469,445.211,171.5,0.0000000000000000e+00,473.68,171.5,0.0000000000000000e+00,18.9145373619,4.68437347222,0:09:09 (H:M:S)
Run-106,45.0,-2.0,4.0,51.04,46.1255952582,43.25,3.0,30.0,46.7608695652,18.363,450.5,171.5,9.8000000000000000e+01,468.863,171.5,9.8000000000000000e+01,24.992,446.969,171.5,5.0000000000000000e+01,471.961,171.5,5.0000000000000000e+01,31.968,443.477,171.5,0.0000000000000000e+00,475.445,171.5,0.0000000000000000e+00,18.8827691838,5.10641702686,0:09:12 (H:M:S)
Run-107,45.0,-2.0,5.0,51.04,46.1255952582,43.25,3.0,30.0,46.674330896,18.457,450.453,171.5,9.8000000000000000e+01,468.91,171.5,9.8000000000000000e+01,26.735,446.078,171.5,5.0000000000000000e+01,472.813,171.5,5.0000000000000000e+01,35.437,441.727,171.5,0.0000000000000000e+00,477.164,171.5,0.0000000000000000e+00,18.7931414607,5.97445798957,0:09:32 (H:M:S)
Run-108,45.0,-2.0,6.0,51.04,46.1255952582,43.25,3.0,30.0,45.7512000216,18.5,450.414,171.5,9.8000000000000000e+01,468.914,171.5,9.8000000000000000e+01,28.493,445.195,171.5,5.0000000000000000e+01,473.688,171.5,5.0000000000000000e+01,38.961,439.969,171.5,0.0000000000000000e+00,478.93,171.5,0.0000000000000000e+00,18.7674603383,6.99958704867,0:09:21 (H:M:S)
