2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness
POR inSpec%,inSpec%,Confidence Interval,Nominal Value,Window,POR inSpec%,inSpec%,Confidence Interval,Nominal Value,Window,POR inSpec%,inSpec%,Confidence Interval,Nominal Value,Window
81.99203882020252,62.31412575711347,"[51.86064898300516, 73.16993171510543]",5.027887154861945,"[4.037887154861945, 6.0178871548619455]",81.99203882020252,80.68777796139817,"[71.28477700464805, 89.5973225727246]",0.027611044417767072,"[-2.972388955582233, 3.027611044417767]",81.99203882020252,39.06151530892122,"[32.79883464436816, 45.5186418777805]",40.06350540216087,"[37.36350540216087, 42.76350540216087]"
81.99203882020252,62.274282307243176,"[51.82748945227454, 73.1231470981204]",5.028695478191276,"[4.0386954781912765, 6.018695478191276]",81.99203882020252,80.68370377528102,"[71.2811776063727, 89.59279851496785]",0.028411364545818607,"[-2.9715886354541814, 3.0284113645458186]",81.99203882020252,38.968360400021076,"[32.67303381620875, 45.46745027149312]",40.06534613845538,"[37.36534613845538, 42.76534613845538]"
81.99203882020252,62.19870046636892,"[51.75093378053327, 73.0574428595585]",5.029503801520608,"[4.039503801520608, 6.019503801520608]",81.99203882020252,80.67962762623489,"[71.27757647391952, 89.58827227753552]",0.029211684673869698,"[-2.9707883153261303, 3.0292116846738697]",81.99203882020252,38.89232161965987,"[32.60927907732361, 45.37872984730056]",40.06718687474989,"[37.3671868747499, 42.767186874749896]"
81.99203882020252,62.15842019023826,"[51.71741954491309, 73.01013039242146]",5.0303121248499405,"[4.04031212484994, 6.020312124849941]",81.99203882020252,80.67554951526841,"[71.27397360817962, 89.58374386154759]",0.03001200480192079,"[-2.969987995198079, 3.030012004801921]",81.99203882020252,38.816334566436055,"[32.54556770907282, 45.29006977722666]",40.06902761104442,"[37.369027611044416, 42.769027611044415]"
81.99203882020252,62.11804052346794,"[51.68382261370002, 72.96270118287784]",5.031120448179271,"[4.041120448179272, 6.021120448179271]",81.99203882020252,80.67146944339478,"[71.27036901004811, 89.57921326812914]",0.03081232492997188,"[-2.969187675070028, 3.030812324929972]",81.99203882020252,38.74039950050817,"[32.48189992958634, 45.20147036481882]",40.07086834733893,"[37.370868347338934, 42.77086834733893]"
81.99203882020252,62.07756140660404,"[51.65014293742688, 72.91515516109416]",5.031928771508603,"[4.041928771508603, 6.021928771508604]",81.99203882020252,80.66738741163138,"[71.26676268042384, 89.57468049840989]",0.03161264505802297,"[-2.968387354941977, 3.031612645058023]",81.99203882020252,38.664516681238794,"[32.418275956326845, 45.11293191269578]",40.072709083633455,"[37.37270908363345, 42.77270908363345]"
81.99203882020252,62.03698278117303,"[51.616380467442134, 72.86749225838854]",5.032737094837936,"[4.0427370948379355, 6.022737094837936]",81.99203882020252,80.66330342099988,"[71.26315462020938, 89.57014555352431]",0.032412965186074505,"[-2.9675870348139255, 3.0324129651860745]",81.99203882020252,38.58868636719729,"[32.35469600609187, 45.024454722550715]",40.07454981992797,"[37.37454981992797, 42.77454981992797]"
81.99203882020252,61.996304589685636,"[51.582535155913256, 72.81971240723509]",5.033545418167266,"[4.043545418167267, 6.0235454181672665]",81.99203882020252,80.6592174725262,"[71.2595448303111, 89.56560843461162]",0.03321328531412604,"[-2.966786714685874, 3.033213285314126]",81.99203882020252,38.512908816153406,"[32.29116029500856, 44.93603909514389]",40.07639055622249,"[37.37639055622249, 42.77639055622249]"
81.99203882020252,61.95552677564082,"[51.54860695582989, 72.77181554126878]",5.034353741496599,"[4.044353741496598, 6.024353741496599]",81.99203882020252,80.65512956724052,"[71.25593331163915, 89.56106914281574]",0.03401360544217713,"[-2.965986394557823, 3.034013605442177]",81.99203882020252,38.43718428507994,"[32.22766903853581, 44.847685330305644]",40.078231292517,"[37.37823129251701, 42.778231292517006]"
81.99203882020252,61.914649283530075,"[51.514595821007525, 72.72380159529031]",5.035162064825931,"[4.045162064825931, 6.025162064825931]",81.99203882020252,80.65103970617741,"[71.25232006510754, 89.55652767928551]",0.03481392557022822,"[-2.965186074429772, 3.034813925570228]",81.99203882020252,38.36151303014633,"[32.164222451459, 44.75939372692904]",40.08007202881153,"[37.380072028811526, 42.780072028811524]"
81.99203882020252,61.87367205884156,"[51.4805017060909, 72.6756705052711]",5.0359703881552615,"[4.045970388155262, 6.025970388155262]",81.99203882020252,80.64694789037573,"[71.24870509163402, 89.55198404517442]",0.03561424569827931,"[-2.9643857543017207, 3.0356142456982793]",81.99203882020252,38.285895306721436,"[32.1008207478922, 44.67116458297299]",40.08191276510604,"[37.381912765106044, 42.78191276510604]"
81.99203882020252,61.8325950480638,"[51.44632456655707, 72.62742220835756]",5.036778711484594,"[4.046778711484594, 6.026778711484594]",81.99203882020252,80.64285412087838,"[71.24508839214, 89.5474382416406]",0.0364145658263304,"[-2.9635854341736696, 3.0364145658263304]",81.99203882020252,38.20844819126174,"[31.988448092037803, 44.63812679882166]",40.083753501400565,"[37.38375350140056, 42.78375350140056]"
81.99203882020252,61.79141819869034,"[51.4120643587193, 72.57905664287658]",5.0375870348139244,"[4.047587034813925, 6.027587034813925]",81.99203882020252,80.63900858792911,"[71.33274322002102, 89.4353159719814]",0.037214885954381494,"[-2.9627851140456185, 3.0372148859543815]",81.99203882020252,38.13294786150473,"[31.925238553475182, 44.54992135074443]",40.08559423769508,"[37.38559423769508, 42.78559423769508]"
81.99203882020252,61.750620381771334,"[51.391674186109796, 72.50825750666688]",5.038395358143257,"[4.0483953581432575, 6.028395358143257]",81.99203882020252,80.63491034305974,"[71.32911793922902, 89.43077068017733]",0.03801520608243303,"[-2.961984793917567, 3.038015206082433]",81.99203882020252,38.05750178711402,"[31.86207443798128, 44.461779288071064]",40.0874349739896,"[37.3874349739896, 42.7874349739896]"
81.99203882020252,61.709239902114746,"[51.35723546929968, 72.45966809240447]",5.039203681472589,"[4.049203681472589, 6.029203681472589]",81.99203882020252,80.63081014892158,"[71.32549093412652, 89.4262232264733]",0.03881552621048456,"[-2.9611844737895154, 3.0388155262104846]",81.99203882020252,37.982110220298324,"[31.798955956707474, 44.37370090545173]",40.08927571028411,"[37.38927571028412, 42.789275710284116]"
81.99203882020252,61.667759459360695,"[51.32271355865438, 72.41096130037378]",5.04001200480192,"[4.05001200480192, 6.03001200480192]",81.99203882020252,80.62670800657263,"[71.3218622056494, 89.42167361204272]",0.039615846338535654,"[-2.9603841536614643, 3.0396158463385357]",81.99203882020252,37.9067734124528,"[31.735883320123992, 44.285686496586095]",40.09111644657864,"[37.391116446578636, 42.791116446578634]"
81.99203882020252,61.62617900489744,"[51.28810841371697, 72.36213707349435]",5.040820328131252,"[4.050820328131252, 6.030820328131252]",81.99203882020252,80.62260391707528,"[71.31823175473745, 89.41712183806384]",0.040416166466586745,"[-2.9595838335334133, 3.0404161664665867]",81.99203882020252,37.831491614162054,"[31.67285673802246, 44.197736354226905]",40.09295718287315,"[37.39295718287315, 42.792957182873145]"
81.99203882020252,61.55868138841022,"[51.21842128954277, 72.30568829127333]",5.041628651460584,"[4.051628651460584, 6.031628651460585]",81.99203882020252,80.61849788149604,"[71.31459958233411, 89.41256790571954]",0.041216486594637836,"[-2.958783513405362, 3.041216486594638]",81.99203882020252,37.756265075194165,"[31.6098764195109, 44.109850770172926]",40.09479791916766,"[37.394797919167665, 42.794797919167664]"
81.99203882020252,61.51672668259429,"[51.183513884947786, 72.25640907000577]",5.042436974789915,"[4.052436974789916, 6.032436974789915]",81.99203882020252,80.61438990090578,"[71.31096568938665, 89.40801181619746]",0.042016806722688926,"[-2.957983193277311, 3.042016806722689]",81.99203882020252,37.68109404450104,"[31.546942573014043, 44.02203003526945]",40.096638655462186,"[37.39663865546218, 42.79663865546218]"
81.99203882020252,61.47467082997531,"[51.14852232358638, 72.20701104357462]",5.043245298119247,"[4.053245298119247, 6.0332452981192475]",81.99203882020252,80.61027997637949,"[71.307330076846, 89.4034535706899]",0.04281712685074046,"[-2.9571828731492595, 3.0428171268507405]",81.99203882020252,37.60597877021846,"[31.484055406273338, 43.93427443940829]",40.0984793917567,"[37.3984793917567, 42.7984793917567]"
81.99203882020252,61.43251378188139,"[51.11344656496228, 72.15749415481078]",5.04405362144858,"[4.054053621448579, 6.03405362144858]",81.99203882020252,80.60616810899667,"[71.3036927456671, 89.39889317039412]",0.04361744697879155,"[-2.9563825530212084, 3.0436174469787916]",81.99203882020252,37.519982116401444,"[31.40389231451941, 43.84736189957892]",40.10032012805122,"[37.40032012805122, 42.80032012805122]"
81.99203882020252,61.39025549067835,"[51.0782865694426, 72.107858347764]",5.04486194477791,"[4.054861944777911, 6.03486194477791]",81.99203882020252,80.60205429984083,"[71.30005369680839, 89.39433061651178]",0.04441776710684309,"[-2.955582232893157, 3.044417767106843]",81.99203882020252,37.444935672878955,"[31.34107910678236, 43.759659603820936]",40.102160864345734,"[37.40216086434574, 42.80216086434574]"
81.99203882020252,61.34789590977419,"[51.0430422982616, 72.05810356770819]",5.0456702681072425,"[4.055670268107242, 6.035670268107243]",81.99203882020252,80.59814393532014,"[71.35540545821463, 89.32771878135624]",0.04521808723489418,"[-2.954781912765106, 3.045218087234894]",81.99203882020252,37.369945620562284,"[31.278313097984515, 43.67202320909674]",40.10400160064026,"[37.40400160064026, 42.804001600640255]"
81.99203882020252,61.30543499362353,"[51.00771371352434, 72.00822976114661]",5.046478591436575,"[4.056478591436575, 6.036478591436575]",81.99203882020252,80.59402679616527,"[71.35176045946677, 89.32315571537664]",0.04601840736294527,"[-2.9539815926370547, 3.0460184073629453]",81.99203882020252,37.294690780954845,"[31.16824328400323, 43.64116771578265]",40.10584233693477,"[37.405842336934775, 42.805842336934774]"
81.99203882020252,61.26287269773193,"[50.97230077821029, 71.95823687581691]",5.047286914765905,"[4.057286914765906, 6.037286914765906]",81.99203882020252,80.58990771987126,"[71.34811374572475, 89.31859050244663]",0.04681872749099636,"[-2.9531812725090036, 3.0468187274909964]",81.99203882020252,37.21981588572296,"[31.105668185468204, 43.55355128051822]",40.107683073229296,"[37.40768307322929, 42.80768307322929]"
81.99203882020252,61.221192534632394,"[50.95106025774755, 71.8865975065856]",5.048095238095238,"[4.0580952380952375, 6.038095238095238]",81.99203882020252,80.58578670754177,"[71.34446531796559, 89.31402314378934]",0.04761904761904745,"[-2.9523809523809526, 3.0476190476190474]",81.99203882020252,37.1449981076409,"[31.043140821374305, 43.466001682089356]",40.10952380952381,"[37.40952380952381, 42.80952380952381]"
81.99203882020252,61.17841952602231,"[50.91546261502171, 71.83637296951277]",5.04890356142457,"[4.05890356142457, 6.03890356142457]",81.99203882020252,80.5816637602847,"[71.3408151771702, 89.30945364063273]",0.048419367747098985,"[-2.951580632252901, 3.048419367747099]",81.99203882020252,37.070237689207936,"[30.980661394385127, 43.37851920426167]",40.11136454581833,"[37.41136454581833, 42.81136454581833]"
81.99203882020252,61.135545066116016,"[50.879780539914, 71.78602930721227]",5.049711884753901,"[4.059711884753901, 6.039711884753901]",81.99203882020252,80.57753887921228,"[71.33716332432326, 89.30488199420947]",0.049219687875150075,"[-2.95078031212485, 3.04921968787515]",81.99203882020252,36.995534872098155,"[30.91823010647465, 43.2911041298352]",40.113205282112844,"[37.41320528211285, 42.81320528211285]"
81.99203882020252,61.09256911432416,"[50.84401399864413, 71.7355664720237]",5.050520208083233,"[4.060520208083233, 6.040520208083233]",81.99203882020252,80.57341206544103,"[71.33350976041321, 89.30030820575699]",0.05002000800320161,"[-2.9499799919967984, 3.0500200080032016]",81.99203882020252,36.92088989715368,"[30.85584715892154, 43.20375674063642]",40.11504601840737,"[37.41504601840737, 42.815046018407365]"
81.99203882020252,61.04949163113178,"[50.80816295832593, 71.68498441754811]",5.051328531412565,"[4.061328531412565, 6.0413285314125655]",81.99203882020252,80.56928332009166,"[71.32985448643228, 89.29573227651743]",0.0508203281312527,"[-2.9491796718687473, 3.0508203281312527]",81.99203882020252,36.84630300438865,"[30.79351275231251, 43.116477317522936]",40.11688675470188,"[37.41688675470188, 42.816886754701876]"
81.99203882020252,61.006312578101884,"[50.772227386970414, 71.63428309865239]",5.052136854741896,"[4.062136854741897, 6.042136854741896]",81.99203882020252,80.56515264428901,"[71.3261975033763, 89.29115420773745]",0.05162064825930379,"[-2.948379351740696, 3.051620648259304]",81.99203882020252,36.77177443298318,"[30.73122708653722, 43.02926614037638]",40.11872749099639,"[37.418727490996396, 42.818727490996395]"
81.99203882020252,60.96303191788015,"[50.73620725348958, 71.58346247147463]",5.052945178071228,"[4.062945178071228, 6.042945178071228]",81.99203882020252,80.56102003916249,"[71.32253881224516, 89.28657400066872]",0.05242096838735488,"[-2.947579031612645, 3.052420968387355]",81.99203882020252,36.697304421283825,"[30.66899036078877, 42.94212348810301]",40.12056822729092,"[37.420568227290914, 42.82056822729091]"
81.99203882020252,60.919649614199244,"[50.70010252770014, 71.5325224934294]",5.053753501400561,"[4.06375350140056, 6.043753501400561]",81.99203882020252,80.55688550584546,"[71.31887841404229, 89.28199165656747]",0.05322128851540597,"[-2.946778711484594, 3.053221288515406]",81.99203882020252,36.62289320680444,"[30.606802773564258, 42.85504963863464]",40.12240896358543,"[37.42240896358543, 42.82240896358543]"
81.99203882020252,60.87513258257785,"[50.64969093470971, 71.5028045099503]",5.054561824729891,"[4.064561824729892, 6.044561824729891]",81.99203882020252,80.55274904547564,"[71.31521630977488, 89.27740717669454]",0.05402160864345751,"[-2.9459783913565425, 3.0540216086434575]",81.99203882020252,36.54854102621997,"[30.544664522659755, 42.768044868921464]",40.124249699879954,"[37.42424969987995, 42.82424969987995]"
81.99203882020252,60.831539939625436,"[50.613420723888034, 71.45160139802489]",5.0553701480592235,"[4.065370148059223, 6.045370148059224]",81.99203882020252,80.54861065919516,"[71.31155250045413, 89.27282056231584]",0.0548219287715086,"[-2.9451780712284914, 3.0548219287715086]",81.99203882020252,36.47424811537053,"[30.482575805173596, 42.68110945493675]",40.126090436174465,"[37.42609043617447, 42.82609043617447]"
81.99203882020252,60.787845511489,"[50.57706582515041, 71.40027873110543]",5.056178471388556,"[4.066178471388556, 6.046178471388556]",81.99203882020252,80.54447034815024,"[71.30788698709478, 89.26823181470169]",0.055622248899560134,"[-2.94437775110044, 3.05562224889956]",81.99203882020252,36.400014709254904,"[30.42053681750103, 42.59424367166928]",40.12793117246899,"[37.42793117246899, 42.827931172468986]"
81.99203882020252,60.74400430879193,"[50.52741559856725, 71.37103713639524]",5.056986794717886,"[4.066986794717887, 6.046986794717887]",81.99203882020252,80.54032811349137,"[71.30421977071539, 89.26364093512721]",0.056422569027611225,"[-2.9435774309723888, 3.0564225690276112]",81.99203882020252,36.32584104203424,"[30.358547755337227, 42.50744779312765]",40.1297719087635,"[37.429771908763506, 42.829771908763504]"
81.99203882020252,60.700105912975786,"[50.49090051342014, 71.31945881070412]",5.057795118047219,"[4.0677951180472185, 6.047795118047219]",81.99203882020252,80.53618395637328,"[71.3005508523383, 89.25904792487218]",0.057222889155662315,"[-2.9427771108443377, 3.0572228891556623]",81.99203882020252,36.251617458173456,"[30.28872666830636, 42.433591265818]",40.13161264505803,"[37.431612645058024, 42.83161264505802]"
81.99203882020252,60.656105637469146,"[50.45430068381928, 71.26776078168989]",5.058603441376551,"[4.068603441376551, 6.048603441376551]",81.99203882020252,80.53203787795488,"[71.29688023298951, 89.25445278522106]",0.058023209283713406,"[-2.9419767907162866, 3.0580232092837134]",81.99203882020252,36.17756353544429,"[30.22685359390223, 42.34690895730182]",40.13345338135254,"[37.43345338135254, 42.83345338135254]"
81.99203882020252,60.61200345356339,"[50.417616085884596, 71.21594301562143]",5.059411764705882,"[4.069411764705882, 6.049411764705882]",81.99203882020252,80.52788987939967,"[71.29320791369906, 89.24985551746335]",0.0588235294117645,"[-2.9411764705882355, 3.0588235294117645]",81.99203882020252,36.10357004801502,"[30.165031014025185, 42.26029739009303]",40.135294117647064,"[37.43529411764706, 42.83529411764706]"
81.99203882020252,60.567799333671125,"[50.38084669666865, 71.16400548008502]",5.060220088035214,"[4.070220088035214, 6.050220088035214]",81.99203882020252,80.52373996187482,"[71.28953389550034, 89.24525612289266]",0.05962384953981603,"[-2.940376150460184, 3.059623849539816]",81.99203882020252,36.02963722667542,"[30.103259121503275, 42.17375683433788]",40.137134853941575,"[37.43713485394158, 42.83713485394158]"
81.99203882020252,60.52349325133063,"[50.34399249416032, 71.11194814398948]",5.061028411364546,"[4.071028411364546, 6.0510284113645465]",81.99203882020252,80.5195881265522,"[71.28585817943073, 89.24065460280771]",0.06042416966786712,"[-2.939575830332133, 3.060424169667867]",81.99203882020252,35.95576530136673,"[30.041538108455562, 42.087287559189406]",40.1389755902361,"[37.4389755902361, 42.838975590236096]"
81.99203882020252,60.47908518121054,"[50.307053457288774, 71.05977097757179]",5.061836734693877,"[4.0718367346938775, 6.051836734693877]",81.99203882020252,80.51543437460776,"[71.28218076653144, 89.23605095851192]",0.06122448979591866,"[-2.9387755102040813, 3.0612244897959187]",81.99203882020252,35.88195450118535,"[29.979868166295265, 42.00088983281172]",40.14081632653061,"[37.440816326530616, 42.840816326530614]"
81.99203882020252,60.43457509911335,"[50.27002956592628, 71.00747395240114]",5.062645058023209,"[4.072645058023209, 6.052645058023209]",81.99203882020252,80.51127870722178,"[71.2785016578473, 89.23144519131333]",0.06202480992396975,"[-2.9379751900760303, 3.0620248099239697]",81.99203882020252,35.8082050543768,"[29.918249485724658, 41.91456392237296]",40.14265706282514,"[37.442657062825134, 42.84265706282513]"
81.99203882020252,60.34573883130354,"[50.031410438302025, 71.1051454794]",5.0634533813525415,"[4.073453381352541, 6.053453381352542]",81.99203882020252,80.50712112557856,"[71.27482085442689, 89.22683730252456]",0.06282513005202084,"[-2.937174869947979, 3.062825130052021]",81.99203882020252,35.73451718833941,"[29.85668225673819, 41.82831009404963]",40.14449779911965,"[37.444497799119645, 42.844497799119644]"
81.99203882020252,60.30129532411061,"[49.99456324092322, 71.05277787058836]",5.064261704681872,"[4.074261704681873, 6.054261704681872]",81.99203882020252,80.50296163086688,"[71.27113835732258, 89.2222272934631]",0.06362545018007193,"[-2.936374549819928, 3.063625450180072]",81.99203882020252,35.65931467244299,"[29.748067081254874, 41.79598764621666]",40.14633853541416,"[37.446338535414164, 42.84633853541416]"
81.99203882020252,60.2567482302548,"[49.95763016197353, 71.00028820602137]",5.065070028011204,"[4.075070028011204, 6.055070028011205]",81.99203882020252,80.49880022427959,"[71.26745416759049, 89.21761516545104]",0.06442577030812302,"[-2.935574229691877, 3.064425770308123]",81.99203882020252,35.5857587511817,"[29.686704531245034, 41.70977335958263]",40.148179271708685,"[37.44817927170868, 42.84817927170868]"
81.99203882020252,60.21209753780622,"[49.920611191562145, 70.94767647164211]",5.065878351340537,"[4.0758783513405366, 6.055878351340537]",81.99203882020252,80.4946369070137,"[71.26376828629033, 89.21300091981503]",0.06522609043617456,"[-2.9347739095638254, 3.0652260904361746]",81.99203882020252,35.512265055302194,"[29.62539389151021, 41.62363200680368]",40.150020008003196,"[37.4500200080032, 42.8500200080032]"
81.99203882020252,60.16734323595598,"[49.88350632072763, 70.89494265471453]",5.066686674669867,"[4.076686674669868, 6.0566866746698675]",81.99203882020252,80.49047168027079,"[71.2600807144859, 89.20838455788676]",0.06602641056422609,"[-2.933973589435774, 3.066026410564226]",81.99203882020252,35.43754373220106,"[29.555540430030536, 41.54866106476993]",40.15186074429772,"[37.45186074429772, 42.85186074429772]"
81.99203882020252,60.12248531502048,"[49.846315541441506, 70.84208674382843]",5.0674949979992,"[4.0774949979991995, 6.0574949979992]",81.99203882020252,80.48630454525625,"[71.25639145324435, 89.20376608100223]",0.06682673069227718,"[-2.933173269307723, 3.066826730692277]",81.99203882020252,35.33701804516255,"[29.42555361815843, 41.48714096154297]",40.15370148059223,"[37.45370148059224, 42.853701480592235]"
81.99203882020252,60.07752376644619,"[49.80903884661223, 70.78910872890528]",5.068303321328532,"[4.078303321328532, 6.058303321328532]",81.99203882020252,80.48213550318005,"[71.25270050363687, 89.19914549050239]",0.06762705082032827,"[-2.9323729491796717, 3.0676270508203283]",81.99203882020252,35.263847205181854,"[29.36462339273913, 41.401235327154865]",40.15554221688676,"[37.455542216886755, 42.855542216886754]"
81.99203882020252,60.032458582814144,"[49.77167623008887, 70.7360086012033]",5.069111644657863,"[4.079111644657863, 6.059111644657863]",81.99203882020252,80.47796455525612,"[71.24900786673825, 89.19452278773274]",0.06842737094837936,"[-2.9315726290516206, 3.0684273709483794]",81.99203882020252,35.18431480840434,"[29.291026180057187, 41.32028496352929]",40.15738295318127,"[37.45738295318127, 42.85738295318127]"
81.99203882020252,59.98728975784374,"[49.73422768666433, 70.68278635332209]",5.069919967987195,"[4.079919967987195, 6.059919967987195]",81.99203882020252,80.4737917027027,"[71.24531354362696, 89.18989797404338]",0.06922769107643045,"[-2.9307723089235695, 3.0692276910764305]",81.99203882020252,35.11124420553804,"[29.230194728508273, 41.234471209607015]",40.159223689475795,"[37.45922368947579, 42.85922368947579]"
81.99203882020252,59.94201728639831,"[49.69669321207989, 70.62944197920915]",5.0707282913165255,"[4.080728291316526, 6.060728291316526]",81.99203882020252,80.4696169467424,"[71.24161753538544, 89.18527105078941]",0.07002801120448154,"[-2.9299719887955185, 3.0700280112044815]",81.99203882020252,35.03823652885653,"[29.16941566315861, 41.14873135588433]",40.161064425770306,"[37.46106442577031, 42.86106442577031]"
81.99203882020252,59.89664116448845,"[49.65907280302803, 70.57597547416376]",5.071536614645858,"[4.0815366146458585, 6.061536614645858]",81.99203882020252,80.46544028860177,"[71.23791984309959, 89.18064201933016]",0.07082833133253308,"[-2.929171668667467, 3.070828331332533]",81.99203882020252,34.96529199856146,"[29.10868916732659, 41.06306566096498]",40.16290516206483,"[37.46290516206483, 42.86290516206483]"
81.99203882020252,59.851161389277365,"[49.62136645715681, 70.52238683484335]",5.07234493797519,"[4.08234493797519, 6.06234493797519]",81.99203882020252,80.4612617295116,"[71.23422046785902, 89.17601088102978]",0.07162865146058461,"[-2.9283713485394154, 3.0716286514605846]",81.99203882020252,34.89241083400301,"[29.048015423621777, 40.97747438245272]",40.16474589835934,"[37.46474589835935, 42.864745898359345]"
81.99203882020252,59.80557795908488,"[49.58357417307323, 70.46867605926815]",5.073153261304521,"[4.083153261304521, 6.063153261304521]",81.99203882020252,80.45708127070726,"[71.23051941075744, 89.17137763725745]",0.0724289715886357,"[-2.9275710284113643, 3.0724289715886357]",81.99203882020252,34.81959325367489,"[28.987394613940697, 40.89195777694549]",40.16658663465387,"[37.466586634653865, 42.86658663465386]"
81.99203882020252,59.75898317987267,"[49.5321689948193, 70.4355719980782]",5.073961584633853,"[4.083961584633853, 6.063961584633853]",81.99203882020252,80.45289891342794,"[71.22681667289196, 89.16674228938653]",0.0732292917166868,"[-2.926770708283313, 3.073229291716687]",81.99203882020252,34.74683947521753,"[28.92682691946954, 40.806516100039126]",40.16842737094838,"[37.46842737094838, 42.86842737094838]"
81.99203882020252,59.713186359605416,"[49.49420958319284, 70.38159308043987]",5.074769907963185,"[4.084769907963185, 6.064769907963186]",81.99203882020252,80.44871465891721,"[71.22311225536352, 89.16210483879532]",0.07402961184473789,"[-2.925970388155262, 3.074029611844738]",81.99203882020252,34.67414971541285,"[28.86631252067976, 40.72114960632124]",40.170268107242904,"[37.4702681072429, 42.8702681072429]"
81.99203882020252,59.6672858520319,"[49.456164228718926, 70.32749195063631]",5.075578231292516,"[4.085578231292517, 6.065578231292516]",81.99203882020252,80.44452850842272,"[71.21940615927672, 89.15746528686658]",0.07482993197278898,"[-2.925170068027211, 3.074829931972789]",81.99203882020252,34.60152419018775,"[28.80585159733102, 40.635858549375314]",40.172108843537416,"[37.47210884353741, 42.87210884353741]"
81.99203882020252,59.62097840031928,"[49.405189094485735, 70.29441669157438]",5.076386554621848,"[4.086386554621848, 6.0663865546218485]",81.99203882020252,80.44034046319649,"[71.21569838573994, 89.15282363498793]",0.07563025210084051,"[-2.9243697478991595, 3.0756302521008405]",81.99203882020252,34.52896311460952,"[28.745444328467357, 40.5506431817753]",40.17394957983193,"[37.47394957983193, 42.87394957983193]"
81.99203882020252,59.57486849616526,"[49.36697991719645, 70.24005212220337]",5.077194877951181,"[4.08719487795118, 6.067194877951181]",81.99203882020252,80.43615052449464,"[71.21198893586532, 89.14817988455155]",0.0764305722288916,"[-2.9235694277711084, 3.0764305722288916]",81.99203882020252,34.456466702886345,"[28.68509089241759, 40.46550375508623]",40.17579031612645,"[37.47579031612645, 42.87579031612645]"
81.99203882020252,59.52865490535588,"[49.32868481949876, 70.18556530403417]",5.078003201280511,"[4.088003201280512, 6.068003201280511]",81.99203882020252,80.43195869357746,"[71.2082778107686, 89.14353403695425]",0.07723089235694314,"[-2.922769107643057, 3.077230892356943]",81.99203882020252,34.384035168368435,"[28.62479146679629, 40.38044051986556]",40.17763105242096,"[37.47763105242097, 42.877631052420966]"
81.99203882020252,59.48233763424826,"[49.290303806660496, 70.13095624456194]",5.0788115246098435,"[4.088811524609843, 6.068811524609844]",81.99203882020252,80.42776497170962,"[71.20456501156941, 89.13888609359766]",0.07803121248499423,"[-2.9219687875150058, 3.0780312124849942]",81.99203882020252,34.31166872354311,"[28.564546228499655, 40.29545372565732]",40.17947178871549,"[37.479471788715486, 42.879471788715485]"
81.99203882020252,59.43591669039206,"[49.25183688493773, 70.07622495268791]",5.079619847939176,"[4.089619847939176, 6.069619847939176]",81.99203882020252,80.42356936015969,"[71.20085053939087, 89.13423605588775]",0.07883153261304532,"[-2.9211684673869547, 3.0788315326130453]",81.99203882020252,34.23936758003862,"[28.5043553537087, 40.21054362099667]",40.18131252501,"[37.481312525010004, 42.88131252501]"
81.99203882020252,59.389392082533675,"[49.213284061578186, 70.02137143872423]",5.080428171268506,"[4.090428171268507, 6.070428171268507]",81.99203882020252,80.41937186020066,"[71.19713439535995, 89.12958392523538]",0.07963185274109641,"[-2.9203681472589036, 3.0796318527410964]",81.99203882020252,34.16713194861884,"[28.44421901788487, 40.12571045340369]",40.183153261304525,"[37.48315326130452, 42.88315326130452]"
81.99203882020252,59.311484942029246,"[49.13634773605967, 69.95067396308123]",5.081236494597839,"[4.091236494597839, 6.071236494597839]",81.99203882020252,80.41517247310968,"[71.19341658060739, 89.12492970305605]",0.0804321728691475,"[-2.9195678271308525, 3.0804321728691475]",81.99203882020252,34.09496203918679,"[28.384137395772914, 40.040954469387415]",40.18499399759904,"[37.48499399759904, 42.88499399759904]"
81.99203882020252,59.264543979337425,"[49.09745969492994, 69.89531281371903]",5.082044817927171,"[4.092044817927171, 6.072044817927171]",81.99203882020252,80.41097120016804,"[71.18969709626751, 89.12027339076981]",0.08123249299719904,"[-2.918767507002801, 3.081232492997199]",81.99203882020252,34.02285806077979,"[28.32411066139691, 39.95627591444026]",40.18683473389356,"[37.48683473389356, 42.88683473389356]"
81.99203882020252,59.217498213729804,"[49.05848483026983, 69.83982806207982]",5.082853141256502,"[4.092853141256502, 6.072853141256502]",81.99203882020252,80.40676804266114,"[71.18597594347831, 89.1156149898013]",0.08203281312525013,"[-2.91796718687475, 3.08203281312525]",81.99203882020252,33.95082022157298,"[28.26413898806317, 39.87167503304209]",40.18867547018807,"[37.48867547018808, 42.888675470188076]"
